dataset,split_mode,model,bucket,auc_mean,auc_std,acc_mean,acc_std,nll_mean,nll_std,rmse_mean,rmse_std,ece_mean,ece_std,brier_mean,brier_std,uncertainty_mean,uncertainty_std,reliability_mean,reliability_std,resolution_mean,resolution_std
junyi,learner_based,simplekt,dense,0.7237633956609015,0.0030249261086505667,0.7278760320662951,0.0026275913874784246,0.6046397918829851,0.017956907306204885,0.43348877401340735,0.0030607819863196248,0.07882678058250032,0.005673920843279832,0.18792071453371872,0.002667454867022658,0.20782700458992412,0.0006501459094565259,0.008248805668805533,0.001729369061775876,0.027997372144621665,0.0007770041151743225
junyi,learner_based,simplekt,medium,0.6817086561243936,0.025898183956460964,0.6451094129204294,0.027429353033332285,0.6886276996164956,0.03670887940620318,0.48045405885043724,0.013849860712506079,0.11003006614315392,0.0199424403327595,0.23100394397739574,0.013358666489607925,0.23975063973899563,0.002382723053451732,0.01597768988981764,0.005519370552406669,0.024817631100965944,0.005699344682786383
junyi,temporal,bkt,dense,0.5000404864694259,0.0,0.29317234938429887,0.0,24.404964361457626,0.0,0.8407172389330947,0.0,0.706783301062874,0.0,0.7068054758392875,0.0,0.20705215307963137,0.0,0.49975363170828435,0.0,3.089486281247293e-07,0.0
junyi,temporal,bkt,medium,0.5001431881256377,0.0,0.4553680259035199,0.0,18.805845408563265,0.0,0.7379703198167065,0.0,0.5445684117642661,0.0,0.5446001929303731,0.0,0.2479912642188895,0.0,0.29661900054895374,0.0,1.0071837470171384e-05,0.0
junyi,temporal,bkt,sparse,0.49985266340041457,0.0,0.3598901098901099,0.0,22.094697978494768,0.0,0.7999586140323461,0.0,0.6397576782192167,0.0,0.6399337841645534,0.0,0.23032972014944186,0.0,0.40960873972654893,0.0,4.675711437319612e-06,0.0
junyi,temporal,bkt,strict_cold_start,0.5,0.0,0.4796747967479675,0.0,17.9713958477584,0.0,0.7213357077339451,0.0,0.5203252032520326,0.0,0.5203252032520326,0.0,0.24958688611276356,0.0,0.270738317139269,0.0,0.0,0.0
junyi,temporal,dkt,dense,0.6723144323564648,0.08433464587961956,0.7081458394556654,0.038995631327951134,0.6262245480446169,0.09587367985966566,0.44961531183848163,0.031218081558117027,0.08526427071537568,0.053088045188374566,0.20296606915308948,0.029660302322698538,0.2070404848467112,0.0,0.015064090187872936,0.020103051909742726,0.019134102115275168,0.00937984972877167
junyi,temporal,dkt,medium,0.558154743774505,0.02730125875896098,0.5525703015231173,0.01127963116093492,1.3309901082112254,0.15840318417058774,0.5860495101207346,0.005990572809107116,0.2882312571746024,0.017695403424168064,0.343483934114904,0.006970225520661332,0.2479340478422992,0.0,0.098317475541518,0.008495036943260887,0.0027847010805619986,0.0014545628402673023
junyi,temporal,dkt,sparse,0.5387301156836765,0.028336079759283296,0.5990888148422395,0.008171026852933696,1.6105562374726803,0.3938706055215543,0.5728317908256265,0.016221804623824283,0.2902321056239094,0.03827812280834796,0.32835554970153896,0.018269433483658497,0.23055243601033337,0.0,0.10024359674464843,0.01905179025671931,0.002627947692940487,0.0016705662235060848
junyi,temporal,dkt,strict_cold_start,0.5032291827631322,0.07125235804192892,0.5043876882776687,0.041780326114888015,0.766100700245422,0.17793093102025376,0.516756037830665,0.04078278007420736,0.08674995871634329,0.10260591642367624,0.26842283192659866,0.044825825946503604,0.24978288643320043,0.0,0.022326361030607037,0.042843572077115664,0.004454046457858643,0.002741133874269058
