dataset,split_mode,model,bucket,auc_mean,auc_std,acc_mean,acc_std,nll_mean,nll_std,rmse_mean,rmse_std,ece_mean,ece_std,brier_mean,brier_std,uncertainty_mean,uncertainty_std,reliability_mean,reliability_std,resolution_mean,resolution_std
junyi,learner_based,simplekt,dense,0.7227675462532444,0.003454533188287742,0.7271742848140255,0.003177967492458628,0.6099577762156037,0.02158563733699129,0.4344172771674814,0.0036770609955673627,0.08035506031453556,0.0068207588688282885,0.18872918732366045,0.003205138561529949,0.20788311714423413,0.0006496313839968583,0.008742387405328345,0.0020818423127974745,0.027749946253843926,0.0008741967823495921
junyi,learner_based,simplekt,medium,0.6803783278904822,0.02698940173363594,0.644854089826248,0.02907760962045673,0.6910940705713335,0.036127006211094395,0.4809743334824651,0.014169278215889853,0.11176688773902563,0.01942441954241186,0.23149692422502893,0.013641654826286482,0.23983426161361834,0.0024813367506967433,0.0163252917401402,0.005485964135774448,0.02482240400858383,0.006059803532540695
junyi,temporal,irt_1pl,dense,0.6483312633031195,0.0,0.7207383443001047,0.0,0.5692200962187166,0.0,0.43888172177869295,0.0,0.02331512429003171,0.0,0.19261716571143003,0.0,0.20704048484671117,0.0,0.0007573020535533988,0.0,0.015043089953354807,0.0
junyi,temporal,irt_1pl,medium,0.6487373757242716,0.0,0.6219318324241245,0.0,0.6581524492063996,0.0,0.48248109035884923,0.0,0.0624738117803937,0.0,0.23278800255386406,0.0,0.24793404784229917,0.0,0.005082385341983463,0.0,0.020131220131197454,0.0
junyi,temporal,irt_1pl,sparse,0.617259837899646,0.0,0.6703072935949649,0.0,0.629127885092134,0.0,0.4678781260267643,0.0,0.03981395092098093,0.0,0.21890994081431678,0.0,0.23055243601033337,0.0,0.0020125467322606974,0.0,0.013604312417178126,0.0
junyi,temporal,irt_1pl,strict_cold_start,0.5,0.0,0.5147347740667977,0.0,0.7752246691797081,0.0,0.535894991375562,0.0,0.19339223187143073,0.0,0.28718344178141364,0.0,0.24978288643320043,0.0,0.03740055534821323,0.0,0.0,0.0
junyi,temporal,dkt,dense,0.7073433059093617,0.0,0.7238046360169841,0.0,0.5784243296138786,0.0,0.43602848112798587,0.0,0.06288748885799753,0.0,0.1901208363547783,0.0,0.20704048484671117,0.0,0.0062104444339416325,0.0,0.023012209552766293,0.0
junyi,temporal,dkt,medium,0.5562245188896736,0.0,0.5488697005877425,0.0,1.3060200183925519,0.0,0.5886332230900096,0.0,0.2920961754368725,0.0,0.3464890713253331,0.0,0.24793404784229917,0.0,0.10072826430122728,0.0,0.002293184598539877,0.0
junyi,temporal,dkt,sparse,0.518347258259561,0.0,0.592990250524497,0.0,1.6869803978436217,0.0,0.5856861507875657,0.0,0.31313435789414323,0.0,0.3430282672243551,0.0,0.23055243601033337,0.0,0.11299459134391562,0.0,0.0009516800317839555,0.0
junyi,temporal,dkt,strict_cold_start,0.5902735111413295,0.0,0.5611001964636543,0.0,0.6862097388100993,0.0,0.49648727799590864,0.0,0.04942486101143019,0.0,0.24649961721178665,0.0,0.24978288643320043,0.0,0.005069797383147545,0.0,0.007962990881738165,0.0
junyi,temporal,simplekt,dense,0.717793179147639,0.0,0.725934638063999,0.0,0.6235050173008877,0.0,0.4369054037950388,0.0,0.0888931232805241,0.0,0.19088633186530587,0.0,0.20704048484671117,0.0,0.010247996693733705,0.0,0.026221908734764498,0.0
junyi,temporal,simplekt,medium,0.6435646970819779,0.0,0.6045700112799066,0.0,0.7853754609388977,0.0,0.5121896943688865,0.0,0.15524209803751501,0.0,0.26233828301769335,0.0,0.24793404784229917,0.0,0.02986481614931867,0.0,0.015395184878913013,0.0
