kc_id,test_events,ECE,dataset,split,fold,train_freq,log_train_freq,n_train_learners,n_train_items,train_correct_rate,difficulty_proxy,median_sequence_position_train
50,69,0.012485263445912822,xes3g5m,learner_based,0,235,5.4638318050256105,235,2,0.8340425531914893,0.16595744680851066,0.5482954545454546
500,239,0.06728166694242402,xes3g5m,learner_based,0,673,6.513230110912307,671,5,0.8989598811292719,0.10104011887072806,0.3280757097791798
501,515,0.05819550250946681,xes3g5m,learner_based,0,1867,7.532623618788788,1601,3,0.9287627209426889,0.07123727905731114,0.6303191489361702
502,467,0.1949998272273763,xes3g5m,learner_based,0,1614,7.387090235656757,1467,3,0.7794299876084263,0.2205700123915737,0.5634682916752737
503,262,9.769911535554445e-05,xes3g5m,learner_based,0,875,6.775366090936392,851,6,0.824,0.17600000000000005,0.85
504,537,0.03951545885273827,xes3g5m,learner_based,0,2042,7.622174594817622,1949,6,0.8917727717923605,0.10822722820763953,0.9502281125492867
505,351,0.0011666526343222137,xes3g5m,learner_based,0,1343,7.203405521083095,1343,6,0.8808637379002234,0.11913626209977657,0.976
506,152,0.033288261092629445,xes3g5m,learner_based,0,473,6.161207321695077,285,2,0.9344608879492601,0.06553911205073992,0.24892703862660945
507,107,0.11734586926264179,xes3g5m,learner_based,0,342,5.8377304471659395,264,1,0.9181286549707602,0.08187134502923976,0.34957627118644063
508,458,0.19790208971689105,xes3g5m,learner_based,0,1511,7.321188556739478,940,6,0.8232958305757776,0.1767041694242224,0.3283018867924528
509,119,0.19427945710984723,xes3g5m,learner_based,0,325,5.786897381366708,254,1,0.7815384615384615,0.21846153846153848,0.4177777777777778
51,1374,0.19183900657265734,xes3g5m,learner_based,0,4638,8.442254104751743,4201,7,0.7912893488572661,0.2087106511427339,0.11223217466537738
510,195,0.23113369812445644,xes3g5m,learner_based,0,600,6.398594934535208,470,7,0.77,0.22999999999999998,0.38935365394274235
511,130,0.18276735540622707,xes3g5m,learner_based,0,398,5.988961416889864,259,2,0.8467336683417085,0.1532663316582915,0.514502168548568
512,192,0.05923323410873611,xes3g5m,learner_based,0,577,6.359573868672378,252,6,0.9532062391681109,0.04679376083188913,0.5589123867069486
513,285,0.13965257712754242,xes3g5m,learner_based,0,911,6.815639990074331,611,5,0.849615806805708,0.15038419319429197,0.6386946386946387
514,107,0.3281716311646399,xes3g5m,learner_based,0,343,5.840641657373398,331,3,0.6326530612244898,0.36734693877551017,0.6117021276595744
515,116,0.23592576274050173,xes3g5m,learner_based,0,416,6.0330862217988015,331,3,0.7283653846153846,0.2716346153846154,0.15068407701584396
516,199,0.0703181708184768,xes3g5m,learner_based,0,607,6.410174881966167,606,2,0.9159802306425041,0.08401976935749589,0.29904761904761906
517,155,0.0767503016695971,xes3g5m,learner_based,0,482,6.180016653652572,312,5,0.941908713692946,0.05809128630705396,0.8946340460526316
518,370,0.0520853112941778,xes3g5m,learner_based,0,1287,7.160845906664299,1055,4,0.9145299145299145,0.0854700854700855,0.5979643765903307
519,218,0.09841952857953201,xes3g5m,learner_based,0,684,6.529418838262226,684,2,0.8011695906432749,0.19883040935672514,0.9904260389741333
52,405,0.22879566908952345,xes3g5m,learner_based,0,1362,7.217443431696533,1207,10,0.6497797356828194,0.35022026431718056,0.44946989592452097
520,96,0.02662882395088674,xes3g5m,learner_based,0,248,5.517452896464707,192,4,0.9475806451612904,0.05241935483870963,0.8746490219542145
521,170,0.1391016670119237,xes3g5m,learner_based,0,501,6.218600119691729,368,12,0.7684630738522954,0.2315369261477046,0.20567375886524822
522,171,0.21944769329802621,xes3g5m,learner_based,0,552,6.315358001522335,522,3,0.7536231884057971,0.24637681159420288,0.8014856407556881
523,60,0.09763922715840943,xes3g5m,learner_based,0,200,5.303304908059076,174,6,0.815,0.18500000000000005,0.7086389137328238
524,94,0.27693389844337596,xes3g5m,learner_based,0,295,5.69035945432406,237,3,0.7898305084745763,0.21016949152542375,0.8951310861423221
525,27,0.3081292580399248,xes3g5m,learner_based,0,68,4.23410650459726,67,1,0.7647058823529411,0.23529411764705888,0.9360356064218724
526,445,0.01189028907364739,xes3g5m,learner_based,0,1514,7.323170717943469,792,6,0.9795244385733157,0.020475561426684274,0.9394588622092866
527,40,0.3943619392812252,xes3g5m,learner_based,0,160,5.081404364984463,160,1,0.4125,0.5875,0.2074575271547699
528,130,0.25255786137512093,xes3g5m,learner_based,0,474,6.163314804034641,473,1,0.7616033755274262,0.23839662447257381,0.5022749681607165
529,155,0.09584111560832224,xes3g5m,learner_based,0,553,6.317164686747284,512,7,0.8933092224231465,0.10669077757685352,0.7972602739726027
53,198,0.16322041196146547,xes3g5m,learner_based,0,662,6.4967749901858625,592,3,0.729607250755287,0.270392749244713,0.4528650363245677
530,252,0.06735391150096617,xes3g5m,learner_based,0,876,6.776506992372183,871,2,0.7568493150684932,0.24315068493150682,0.45924724842767295
531,277,7.988954018602184e-06,xes3g5m,learner_based,0,950,6.85751406254539,947,1,0.6810526315789474,0.31894736842105265,0.5719965918773076
532,46,3.7628792803889866e-06,xes3g5m,learner_based,0,154,5.043425116919247,154,1,0.974025974025974,0.025974025974025983,0.44816534181240064
533,46,0.050598693282707885,xes3g5m,learner_based,0,137,4.927253685157205,137,1,0.9635036496350365,0.03649635036496346,0.5170454545454546
534,86,0.0680322082453343,xes3g5m,learner_based,0,270,5.602118820879701,174,4,0.9407407407407408,0.059259259259259234,0.6670929241261723
535,114,0.1658401323253648,xes3g5m,learner_based,0,399,5.991464547107982,233,3,0.8446115288220551,0.15538847117794485,0.6904761904761905
536,450,0.15395878984282413,xes3g5m,learner_based,0,1779,7.484368643286131,435,8,0.8724002248454188,0.1275997751545812,0.11522633744855967
537,78,0.09532766655469549,xes3g5m,learner_based,0,241,5.488937726156687,203,1,0.9087136929460581,0.09128630705394192,0.7916666666666666
538,63,0.1447871319787014,xes3g5m,learner_based,0,173,5.159055299214529,160,3,0.9132947976878613,0.08670520231213874,0.7777777777777778
539,63,0.026242237578752263,xes3g5m,learner_based,0,173,5.159055299214529,160,3,0.9190751445086706,0.08092485549132944,0.783068783068783
54,1344,0.15827800595698568,xes3g5m,learner_based,0,4528,8.418256443556213,3162,13,0.7926236749116607,0.20737632508833925,0.16937354988399073
540,81,0.14801283605701443,xes3g5m,learner_based,0,221,5.402677381872279,184,8,0.8054298642533937,0.1945701357466063,0.7635135135135135
541,107,0.10342365106411061,xes3g5m,learner_based,0,293,5.683579767338681,207,8,0.8122866894197952,0.1877133105802048,0.8464730290456431
542,42,0.04197783803655987,xes3g5m,learner_based,0,120,4.795790545596741,119,1,0.9166666666666666,0.08333333333333337,0.8332487120137385
543,85,0.10842821878545422,xes3g5m,learner_based,0,302,5.713732805509369,297,1,0.8973509933774835,0.10264900662251653,0.6146522290508243
544,49,0.08759366618280846,xes3g5m,learner_based,0,142,4.962844630259907,141,2,0.8380281690140845,0.1619718309859155,0.829077875952876
545,189,0.1134719854545972,xes3g5m,learner_based,0,713,6.570882962339584,356,7,0.8120617110799438,0.18793828892005615,0.7612903225806451
546,1490,0.1925788726546683,xes3g5m,learner_based,0,5135,8.544029845369797,2540,10,0.667964946445959,0.33203505355404095,0.3821428571428571
547,63,0.11001702902168241,xes3g5m,learner_based,0,220,5.3981627015177525,195,1,0.8590909090909091,0.14090909090909087,0.7779673871824042
548,81,0.19975911228009213,xes3g5m,learner_based,0,210,5.351858133476067,142,5,0.8333333333333334,0.16666666666666663,0.9023786124096898
549,88,0.06071452593261544,xes3g5m,learner_based,0,242,5.493061443340548,119,3,0.9586776859504132,0.04132231404958675,0.9069661857990587
55,24052,0.09975534860522507,xes3g5m,learner_based,0,83840,11.336677426964654,11671,106,0.8036498091603054,0.19635019083969463,0.19411764705882353
550,49,0.2681521482822694,xes3g5m,learner_based,0,149,5.0106352940962555,56,4,0.785234899328859,0.21476510067114096,0.8306264501160093
551,14,9.102763148582937e-06,xes3g5m,learner_based,0,38,3.6635616461296463,38,1,0.9736842105263158,0.02631578947368418,0.8309953766889586
552,6,0.29365535897293094,xes3g5m,learner_based,0,24,3.2188758248682006,24,1,0.8333333333333334,0.16666666666666663,0.8407529033099909
553,38,0.10618704635845982,xes3g5m,learner_based,0,130,4.875197323201151,50,5,0.9153846153846154,0.08461538461538465,0.8309712998102468
554,42,0.1306993478820438,xes3g5m,learner_based,0,170,5.14166355650266,68,7,0.8823529411764706,0.11764705882352944,0.8156939260264675
555,14,0.21350202390125816,xes3g5m,learner_based,0,56,4.04305126783455,46,1,0.8928571428571429,0.1071428571428571,0.8946015876205787
556,12,4.0602709427961514e-07,xes3g5m,learner_based,0,42,3.7612001156935624,42,1,1.0,0.0,0.8962728796981976
557,11,1.9237841519803567e-06,xes3g5m,learner_based,0,33,3.5263605246161616,31,1,1.0,0.0,0.9418604651162791
558,153,0.05993628053883321,xes3g5m,learner_based,0,605,6.406879986069314,605,1,0.9338842975206612,0.06611570247933884,0.9409722222222222
559,28,0.23552271792351853,xes3g5m,learner_based,0,68,4.23410650459726,68,1,0.9264705882352942,0.07352941176470584,0.11787346737082677
56,13896,0.12019395222837134,xes3g5m,learner_based,0,48306,10.785331756675916,10105,88,0.8002732579803751,0.19972674201962493,0.5394974174640954
560,39,0.07429347071485763,xes3g5m,learner_based,0,91,4.5217885770490405,91,1,0.989010989010989,0.01098901098901095,0.09285714285714286
561,19,0.021404627122377083,xes3g5m,learner_based,0,44,3.8066624897703196,44,1,0.9772727272727273,0.022727272727272707,0.10768409950224207
562,338,0.17103565247054692,xes3g5m,learner_based,0,954,6.86171134048073,612,3,0.6918238993710691,0.30817610062893086,0.1417145593869732
563,49,0.4639400887702192,xes3g5m,learner_based,0,107,4.68213122712422,107,1,0.3177570093457944,0.6822429906542056,0.07307692307692308
564,100,0.16205180021788695,xes3g5m,learner_based,0,228,5.43372200355424,129,4,0.543859649122807,0.45614035087719296,0.0704245761483843
565,155,0.10010636910916335,xes3g5m,learner_based,0,408,6.013715156042802,341,4,0.9117647058823529,0.08823529411764708,0.10846581875993641
566,77,0.13872208183800636,xes3g5m,learner_based,0,240,5.484796933490655,240,3,0.9291666666666667,0.0708333333333333,0.39026427324856644
567,89,0.1310989834975485,xes3g5m,learner_based,0,279,5.634789603169249,279,2,0.8387096774193549,0.16129032258064513,0.4794871794871795
568,58,0.07415157795186529,xes3g5m,learner_based,0,203,5.318119993844216,193,5,0.9310344827586207,0.06896551724137934,0.43958868894601544
569,83,0.0003794176662483431,xes3g5m,learner_based,0,252,5.53338948872752,251,2,0.7976190476190477,0.20238095238095233,0.3916637770121218
57,17194,0.12454609775658546,xes3g5m,learner_based,0,60464,11.009819964219377,10777,123,0.7562847314104261,0.24371526858957393,0.4336569579288026
570,33,0.052140183521039635,xes3g5m,learner_based,0,112,4.727387818712341,112,1,0.9196428571428571,0.0803571428571429,0.4947788759109514
571,97,0.1358005375578549,xes3g5m,learner_based,0,273,5.6131281063880705,228,1,0.8498168498168498,0.1501831501831502,0.6785714285714286
572,48,0.10704456766446432,xes3g5m,learner_based,0,146,4.990432586778736,135,3,0.910958904109589,0.08904109589041098,0.7240243057882627
573,51,0.03568677016186953,xes3g5m,learner_based,0,124,4.8283137373023015,71,2,0.9758064516129032,0.024193548387096753,0.90657255616272
574,98,0.08677858453154477,xes3g5m,learner_based,0,302,5.713732805509369,302,2,0.9139072847682119,0.08609271523178808,0.7359974469895751
575,40,0.2808358869398944,xes3g5m,learner_based,0,121,4.804021044733257,110,1,0.7107438016528925,0.2892561983471075,0.8785046728971962
576,99,0.245223709831715,xes3g5m,learner_based,0,298,5.700443573390687,273,6,0.6946308724832215,0.30536912751677847,0.05976527618318663
577,70,0.08282125262277468,xes3g5m,learner_based,0,253,5.537334267018537,253,1,0.8814229249011858,0.11857707509881421,0.43416370106761565
578,95,0.2421800900544775,xes3g5m,learner_based,0,311,5.7430031878094825,310,1,0.5466237942122186,0.4533762057877814,0.2827868852459016
579,190,9.770116096407458e-05,xes3g5m,learner_based,0,615,6.423246963533519,614,1,0.2682926829268293,0.7317073170731707,0.32670454545454547
58,5189,0.15467674540594167,xes3g5m,learner_based,0,17967,9.796347676978224,8848,20,0.8095953692881394,0.19040463071186065,0.5406360424028268
580,141,0.20827586361180647,xes3g5m,learner_based,0,613,6.419994928147142,353,5,0.7732463295269169,0.22675367047308315,0.5327102803738317
581,225,0.17538586419489646,xes3g5m,learner_based,0,816,6.705639094860003,483,4,0.6384803921568627,0.3615196078431373,0.5361824096481136
582,408,0.08206311189660839,xes3g5m,learner_based,0,1534,7.336285660021297,776,4,0.9106910039113429,0.08930899608865706,0.9537578914648916
583,203,5.277561162323261e-07,xes3g5m,learner_based,0,761,6.635946555686647,761,2,0.9316688567674113,0.06833114323258871,0.9527186761229315
584,81,0.20709432459171906,xes3g5m,learner_based,0,357,5.8805329864007,357,1,0.7563025210084033,0.24369747899159666,0.9833024118738405
585,203,0.23067273633678448,xes3g5m,learner_based,0,713,6.570882962339584,703,3,0.758765778401122,0.24123422159887797,0.16346153846153846
586,983,0.06042880973159366,xes3g5m,learner_based,0,3210,8.074337694089515,1667,11,0.7875389408099689,0.2124610591900311,0.4472241976010999
587,228,0.1422102541515702,xes3g5m,learner_based,0,588,6.3784261836515865,220,2,0.9693877551020408,0.030612244897959218,0.0058997563522450395
588,114,0.11777174577378392,xes3g5m,learner_based,0,293,5.683579767338681,219,1,0.9795221843003413,0.020477815699658675,0.005479452054794521
589,118,0.195352615166053,xes3g5m,learner_based,0,275,5.62040086571715,244,3,0.8145454545454546,0.18545454545454543,0.043233082706766915
59,2613,0.12036171481804996,xes3g5m,learner_based,0,8750,9.076923258535832,5045,35,0.8165714285714286,0.18342857142857139,0.5601120448179272
590,23,0.34966798134795996,xes3g5m,learner_based,0,51,3.9512437185814275,51,1,0.29411764705882354,0.7058823529411764,0.042071197411003236
591,22,0.43549958895891905,xes3g5m,learner_based,0,56,4.04305126783455,56,1,0.6607142857142857,0.3392857142857143,0.08079820272234703
592,30,0.45156707887848213,xes3g5m,learner_based,0,67,4.219507705176107,67,1,0.4925373134328358,0.5074626865671642,0.09863945578231292
593,112,0.016962018138539522,xes3g5m,learner_based,0,269,5.598421958998375,216,1,0.8364312267657993,0.16356877323420072,0.15450643776824036
594,134,0.02603531749294319,xes3g5m,learner_based,0,323,5.780743515792329,227,2,0.8513931888544891,0.1486068111455109,0.17355371900826447
595,137,0.13101961894681424,xes3g5m,learner_based,0,363,5.8971538676367405,267,3,0.9090909090909091,0.09090909090909094,0.1976190476190476
596,37,0.22392282272512853,xes3g5m,learner_based,0,93,4.543294782270004,92,4,0.6774193548387096,0.32258064516129037,0.20634920634920634
597,49,0.16572095803460293,xes3g5m,learner_based,0,138,4.9344739331306915,136,1,0.855072463768116,0.14492753623188404,0.2873699772955277
598,107,0.09518018650395853,xes3g5m,learner_based,0,361,5.8916442118257715,226,6,0.8227146814404432,0.17728531855955676,0.6802721088435374
599,22,0.12332178787751624,xes3g5m,learner_based,0,55,4.02535169073515,55,1,0.9636363636363636,0.036363636363636376,0.5736434108527132
6,9073,0.11880026748632169,xes3g5m,learner_based,0,31549,10.35932886796936,10199,51,0.7403721195600494,0.25962788043995055,0.2863849765258216
60,536,0.05052709580423422,xes3g5m,learner_based,0,1864,7.5310163320779155,1785,7,0.9340128755364807,0.06598712446351929,0.5626581024871962
600,35,0.04332156011036463,xes3g5m,learner_based,0,71,4.276666119016055,70,1,0.9436619718309859,0.05633802816901412,0.8278008298755186
601,27,0.03870165789568866,xes3g5m,learner_based,0,88,4.48863636973214,87,1,0.9431818181818182,0.05681818181818177,0.7776288352695859
602,29,0.25600912653166674,xes3g5m,learner_based,0,87,4.477336814478207,87,5,0.735632183908046,0.26436781609195403,0.7899761336515513
603,57,0.007993863548091435,xes3g5m,learner_based,0,216,5.37989735354046,211,3,0.9861111111111112,0.01388888888888884,0.08561501207772582
604,87,0.3482340760288182,xes3g5m,learner_based,0,288,5.666426688112432,287,1,0.1909722222222222,0.8090277777777778,0.15896806770499966
605,82,0.2467295662386388,xes3g5m,learner_based,0,312,5.746203190540153,311,1,0.7051282051282052,0.2948717948717948,0.17261989133002598
606,90,0.17326001723607382,xes3g5m,learner_based,0,409,6.016157159698354,406,1,0.7775061124694377,0.22249388753056232,0.31365313653136534
607,146,2.6311340450170923e-05,xes3g5m,learner_based,0,485,6.186208623900494,482,1,0.4061855670103093,0.5938144329896907,0.36231884057971014
608,115,0.0008483036704685087,xes3g5m,learner_based,0,466,6.1463292576688975,461,1,0.9742489270386266,0.025751072961373356,0.5026672252478704
609,34,0.00010730721073747953,xes3g5m,learner_based,0,108,4.6913478822291435,107,3,0.6296296296296297,0.37037037037037035,0.6362019914651493
61,2009,0.1438445104882203,xes3g5m,learner_based,0,7009,8.855092980028635,4771,30,0.761449564845199,0.238550435154801,0.5533498759305211
610,67,0.12088634379541693,xes3g5m,learner_based,0,238,5.476463551931511,236,1,0.9243697478991597,0.07563025210084029,0.6697702017477614
611,58,0.09182142183698463,xes3g5m,learner_based,0,211,5.356586274672012,211,1,0.8957345971563981,0.10426540284360186,0.689873417721519
612,259,0.1027295518847226,xes3g5m,learner_based,0,921,6.826545223556594,511,7,0.9337676438653637,0.0662323561346363,0.6942446043165468
613,139,0.089412329035054,xes3g5m,learner_based,0,484,6.184148890937483,472,1,0.9049586776859504,0.0950413223140496,0.7662778571266635
614,103,0.30479518362112995,xes3g5m,learner_based,0,359,5.886104031450156,355,2,0.7799442896935933,0.2200557103064067,0.9553571428571429
615,25,0.21634238831242364,xes3g5m,learner_based,0,85,4.454347296253507,83,1,0.9294117647058824,0.07058823529411762,0.05639097744360902
616,25,0.0016166839034359606,xes3g5m,learner_based,0,68,4.23410650459726,68,1,0.4264705882352941,0.5735294117647058,0.08771583171206226
617,30,0.14111326063672697,xes3g5m,learner_based,0,65,4.189654742026425,65,2,0.8153846153846154,0.18461538461538463,0.23605150214592274
618,122,0.1810706664548546,xes3g5m,learner_based,0,469,6.152732694704104,466,1,0.8272921108742004,0.1727078891257996,0.09090909090909091
619,82,0.030206997133119577,xes3g5m,learner_based,0,307,5.730099782973574,281,3,0.9185667752442996,0.08143322475570036,0.48284313725490197
62,4675,0.15956354912460088,xes3g5m,learner_based,0,16085,9.685704607464015,8173,31,0.8177805408765931,0.18221945912340687,0.1213235294117647
620,33,0.3596970459665031,xes3g5m,learner_based,0,105,4.663439094112067,105,1,0.47619047619047616,0.5238095238095238,0.4095022624434389
621,8,0.47688569501042366,xes3g5m,learner_based,0,33,3.5263605246161616,33,2,0.8484848484848485,0.1515151515151515,0.9566326530612245
622,7,0.02837125744138448,xes3g5m,learner_based,0,29,3.4011973816621555,29,1,0.9655172413793104,0.03448275862068961,0.9489795918367347
623,102,0.23060467079376495,xes3g5m,learner_based,0,332,5.808142489980444,330,1,0.7680722891566265,0.2319277108433735,0.5231998581668059
624,232,0.00025463353241119845,xes3g5m,learner_based,0,848,6.744059186311348,433,3,0.8325471698113207,0.1674528301886793,0.6245772073477662
625,295,0.11031783257299832,xes3g5m,learner_based,0,1055,6.962243464266207,873,4,0.8492890995260663,0.15071090047393365,0.6417322834645669
626,166,0.31321515439198133,xes3g5m,learner_based,0,586,6.375024819828097,458,7,0.6672354948805461,0.3327645051194539,0.6747379367139845
627,78,0.00887051185112894,xes3g5m,learner_based,0,312,5.746203190540153,311,1,0.009615384615384616,0.9903846153846154,1.0
628,61,0.48267650537972256,xes3g5m,learner_based,0,217,5.384495062789089,202,1,0.6175115207373272,0.3824884792626728,0.018617021276595744
629,124,0.1288466788377733,xes3g5m,learner_based,0,454,6.12029741895095,450,2,0.8480176211453745,0.1519823788546255,0.04608305804624823
63,1350,0.09311386945553951,xes3g5m,learner_based,0,4894,8.49596955496461,4300,7,0.9013077237433592,0.09869227625664079,0.5348396355743417
630,37,2.8774596402178267e-05,xes3g5m,learner_based,0,132,4.890349128221754,131,1,0.7045454545454546,0.2954545454545454,0.9388074888074889
631,19,0.30178016424179077,xes3g5m,learner_based,0,59,4.0943445622221,41,1,0.7627118644067796,0.23728813559322037,0.005797101449275362
632,20,0.283028903696686,xes3g5m,learner_based,0,56,4.04305126783455,40,1,0.6428571428571429,0.3571428571428571,0.004695068524855759
633,47,0.238501718247983,xes3g5m,learner_based,0,160,5.081404364984463,111,2,0.6125,0.38749999999999996,0.010313662945241893
634,100,0.3366487432492431,xes3g5m,learner_based,0,423,6.049733455231958,216,2,0.7304964539007093,0.2695035460992907,0.10699588477366255
635,784,0.09863399956357541,xes3g5m,learner_based,0,2617,7.870165946469845,1103,10,0.7871608712265954,0.2128391287734046,0.4659090909090909
636,88,0.004722522591474416,xes3g5m,learner_based,0,265,5.583496308781699,149,2,0.9735849056603774,0.026415094339622636,0.7053941908713693
637,69,0.15057322107749216,xes3g5m,learner_based,0,233,5.455321115357702,231,5,0.9098712446351931,0.09012875536480691,0.6954887218045113
638,59,0.020322371842497536,xes3g5m,learner_based,0,196,5.2832037287379885,195,3,0.9642857142857143,0.0357142857142857,0.7624905070685828
639,45,0.09395344654719032,xes3g5m,learner_based,0,161,5.087596335232384,160,3,0.9006211180124224,0.0993788819875776,0.7550432276657061
64,6952,0.0674090156125621,xes3g5m,learner_based,0,24463,10.104957928168844,4587,38,0.8868495278583984,0.11315047214160157,0.6622222222222223
640,124,0.11926639359444383,xes3g5m,learner_based,0,415,6.030685260261263,415,1,0.8674698795180723,0.1325301204819277,0.1561938958707361
641,26,0.037109650098360425,xes3g5m,learner_based,0,83,4.430816798843313,78,1,0.9759036144578314,0.02409638554216864,0.8690095846645367
642,7,1.6804715838869555e-06,xes3g5m,learner_based,0,33,3.5263605246161616,32,1,1.0,0.0,0.8051044083526682
643,330,0.0004357179174745364,xes3g5m,learner_based,0,1084,6.98933526597456,625,2,0.8247232472324724,0.17527675276752763,0.22652585016215293
644,433,0.33634412831717714,xes3g5m,learner_based,0,1410,7.252053951852814,694,3,0.7049645390070922,0.2950354609929078,0.29203691464101245
645,216,0.5243856863041099,xes3g5m,learner_based,0,714,6.5722825426940075,682,3,0.40896358543417366,0.5910364145658263,0.3172423771665296
646,208,0.010925404880423534,xes3g5m,learner_based,0,667,6.504288173536645,663,4,0.7976011994002998,0.20239880059970017,0.44889779559118237
647,172,0.13315994812305582,xes3g5m,learner_based,0,509,6.234410725718371,269,2,0.8467583497053045,0.1532416502946955,0.8174757281553398
648,78,0.16583135800483903,xes3g5m,learner_based,0,230,5.442417710521793,230,1,0.8869565217391304,0.11304347826086958,0.8202118637287377
649,285,0.16388653420042576,xes3g5m,learner_based,0,942,6.849066282633458,550,2,0.7165605095541401,0.2834394904458599,0.8564544302232115
65,8944,0.12375721251826073,xes3g5m,learner_based,0,30450,10.323874113321294,8548,68,0.8008866995073891,0.1991133004926109,0.5
650,285,8.183497979692444e-07,xes3g5m,learner_based,0,942,6.849066282633458,550,2,0.7165605095541401,0.2834394904458599,0.8587135877395623
651,50,0.12895809412002562,xes3g5m,learner_based,0,199,5.298317366548036,179,2,0.7788944723618091,0.2211055276381909,0.7634854771784232
