dataset,split_mode,model,seed,setting,bucket,auc,ece
xes3g5m,learner_based,simplekt,2024,Main,dense,0.8889660955947085,0.09010182952073185
xes3g5m,learner_based,simplekt,2024,Main,medium,0.8353261124412739,0.10871964765059312
xes3g5m,learner_based,simplekt,2024,Main,sparse,0.8527204502814258,0.12415135150818149
xes3g5m,learner_based,simplekt,2024,Main,strict_cold_start,,0.5958277583122253
xes3g5m,learner_based,simplekt,2024,Main,very_sparse,0.8641552511415526,0.15243842299640925
xes3g5m,learner_based,simplekt,2024,Alt_1,dense,0.8888237493948261,0.0901918037968505
xes3g5m,learner_based,simplekt,2024,Alt_1,medium,0.8393533139566582,0.1095046585904313
xes3g5m,learner_based,simplekt,2024,Alt_1,sparse,0.8467715957694305,0.1448460976811518
xes3g5m,learner_based,simplekt,2024,Alt_1,strict_cold_start,,0.5958277583122253
xes3g5m,learner_based,simplekt,2024,Alt_1,very_sparse,0.8304093567251463,0.227476616272075
xes3g5m,learner_based,simplekt,2024,Alt_2,dense,0.889277820639414,0.08992330262525325
xes3g5m,learner_based,simplekt,2024,Alt_2,medium,0.8205543113912355,0.11735726691686646
xes3g5m,learner_based,simplekt,2024,Alt_2,sparse,0.84201327689148,0.11687116849336876
xes3g5m,learner_based,simplekt,2024,Alt_2,strict_cold_start,,0.5958277583122253
xes3g5m,learner_based,simplekt,2024,Alt_2,very_sparse,0.8356666666666667,0.16674584308918033
xes3g5m,learner_based,simplekt,2025,Main,dense,0.8877002502875088,0.09219442859262174
xes3g5m,learner_based,simplekt,2025,Main,medium,0.83323405249188,0.11519590561318765
xes3g5m,learner_based,simplekt,2025,Main,sparse,0.8507978723404257,0.1199199312971827
xes3g5m,learner_based,simplekt,2025,Main,strict_cold_start,1.0,0.3824692629277706
xes3g5m,learner_based,simplekt,2025,Main,very_sparse,0.8698489010989011,0.15507019365356955
xes3g5m,learner_based,simplekt,2025,Alt_1,dense,0.8874919875648223,0.09231907969849695
xes3g5m,learner_based,simplekt,2025,Alt_1,medium,0.8543271011086507,0.11557036726603599
xes3g5m,learner_based,simplekt,2025,Alt_1,sparse,0.8548969534050179,0.13141812053490456
xes3g5m,learner_based,simplekt,2025,Alt_1,strict_cold_start,1.0,0.3824692629277706
xes3g5m,learner_based,simplekt,2025,Alt_1,very_sparse,0.8979289940828402,0.13484754474159744
xes3g5m,learner_based,simplekt,2025,Alt_2,dense,0.8878349407845731,0.0920703542184742
xes3g5m,learner_based,simplekt,2025,Alt_2,medium,0.8374525626325886,0.11600191256693437
xes3g5m,learner_based,simplekt,2025,Alt_2,sparse,0.8413994241549598,0.11781527463263411
xes3g5m,learner_based,simplekt,2025,Alt_2,strict_cold_start,1.0,0.3824692629277706
xes3g5m,learner_based,simplekt,2025,Alt_2,very_sparse,0.8842057085795123,0.13305855946445172
xes3g5m,learner_based,simplekt,2026,Main,dense,0.8869466167560399,0.09129197308413262
xes3g5m,learner_based,simplekt,2026,Main,medium,0.8276345241521542,0.1146046891132225
xes3g5m,learner_based,simplekt,2026,Main,sparse,0.8515336879947498,0.11813116824992063
xes3g5m,learner_based,simplekt,2026,Main,strict_cold_start,0.0,0.49486086765925086
xes3g5m,learner_based,simplekt,2026,Main,very_sparse,0.7746031746031745,0.20718010789686547
xes3g5m,learner_based,simplekt,2026,Alt_1,dense,0.8867622322524831,0.09138035444843891
xes3g5m,learner_based,simplekt,2026,Alt_1,medium,0.8329366812209239,0.12010648860675799
xes3g5m,learner_based,simplekt,2026,Alt_1,sparse,0.8413708659107431,0.13809361434312994
xes3g5m,learner_based,simplekt,2026,Alt_1,strict_cold_start,0.0,0.49486086765925086
xes3g5m,learner_based,simplekt,2026,Alt_1,very_sparse,0.6388888888888888,0.21071794493631885
xes3g5m,learner_based,simplekt,2026,Alt_2,dense,0.8871413829370638,0.0911898726852108
xes3g5m,learner_based,simplekt,2026,Alt_2,medium,0.8291416639312107,0.11319843850256414
xes3g5m,learner_based,simplekt,2026,Alt_2,sparse,0.8307981422550959,0.12812751696588467
xes3g5m,learner_based,simplekt,2026,Alt_2,strict_cold_start,0.0,0.49486086765925086
xes3g5m,learner_based,simplekt,2026,Alt_2,very_sparse,0.8159452460229375,0.16290801485113982
xes3g5m,temporal,bkt,42,Main,dense,0.5000092359621962,0.6892900551830692
xes3g5m,temporal,bkt,42,Main,medium,0.5045793567173465,0.672613721332173
xes3g5m,temporal,bkt,42,Main,sparse,0.49922601358776153,0.753588143525741
xes3g5m,temporal,bkt,42,Main,strict_cold_start,0.4957020332605907,0.6763508823945608
xes3g5m,temporal,bkt,42,Main,very_sparse,0.5085976714225428,0.7031005418422637
xes3g5m,temporal,bkt,42,Alt_1,dense,0.4999730180730535,0.6863619201208234
xes3g5m,temporal,bkt,42,Alt_1,medium,0.5082557142677975,0.7080263425469676
xes3g5m,temporal,bkt,42,Alt_1,sparse,0.4818635937491013,0.7544670363524337
xes3g5m,temporal,bkt,42,Alt_1,strict_cold_start,0.4957020332605907,0.6763508823945608
xes3g5m,temporal,bkt,42,Alt_1,very_sparse,0.5091336755790711,0.7055541932319764
xes3g5m,temporal,bkt,42,Alt_2,dense,0.4997994829039262,0.6904027492110661
xes3g5m,temporal,bkt,42,Alt_2,medium,0.5045710763844712,0.6479418429003021
xes3g5m,temporal,bkt,42,Alt_2,sparse,0.5030411960563812,0.7873602064642989
xes3g5m,temporal,bkt,42,Alt_2,strict_cold_start,0.4957020332605907,0.6763508823945608
xes3g5m,temporal,bkt,42,Alt_2,very_sparse,0.5065066364867352,0.7095460164063376
xes3g5m,temporal,dkt,42,Main,dense,0.6679262388789932,0.13154366492310615
xes3g5m,temporal,dkt,42,Main,medium,0.6214158599999314,0.2572905738728991
xes3g5m,temporal,dkt,42,Main,sparse,0.6490477171816189,0.12341860292325876
xes3g5m,temporal,dkt,42,Main,strict_cold_start,0.46416009722224466,0.28116626682915447
xes3g5m,temporal,dkt,42,Main,very_sparse,0.5529297442148372,0.1548661482297981
xes3g5m,temporal,dkt,42,Alt_1,dense,0.6673822119647482,0.13477522943356657
xes3g5m,temporal,dkt,42,Alt_1,medium,0.6368067860240945,0.2556969936791724
xes3g5m,temporal,dkt,42,Alt_1,sparse,0.5427218877451933,0.11810522115551847
xes3g5m,temporal,dkt,42,Alt_1,strict_cold_start,0.46416009722224466,0.28116626682915447
xes3g5m,temporal,dkt,42,Alt_1,very_sparse,0.5516769496749692,0.15510173444913977
xes3g5m,temporal,dkt,42,Alt_2,dense,0.6640931232075841,0.13126096433773632
xes3g5m,temporal,dkt,42,Alt_2,medium,0.6611611514582516,0.23569587433681027
xes3g5m,temporal,dkt,42,Alt_2,sparse,0.5491132821277701,0.2476782496348734
xes3g5m,temporal,dkt,42,Alt_2,strict_cold_start,0.46416009722224466,0.28116626682915447
xes3g5m,temporal,dkt,42,Alt_2,very_sparse,0.5619948407704507,0.15016410602649
xes3g5m,temporal,dkt,2024,Main,dense,0.659390718353445,0.13991244359533814
xes3g5m,temporal,dkt,2024,Main,medium,0.575814564734464,0.3234828758284274
xes3g5m,temporal,dkt,2024,Main,sparse,0.6409320743911261,0.12954240978852263
xes3g5m,temporal,dkt,2024,Main,strict_cold_start,0.48380878228733454,0.2868072916212441
xes3g5m,temporal,dkt,2024,Main,very_sparse,0.7243949899196076,0.054990124549571695
xes3g5m,temporal,dkt,2024,Alt_1,dense,0.6577847981634037,0.14326148385918974
xes3g5m,temporal,dkt,2024,Alt_1,medium,0.5639407209856726,0.3322337172897582
xes3g5m,temporal,dkt,2024,Alt_1,sparse,0.6981986793552146,0.14855457120066828
xes3g5m,temporal,dkt,2024,Alt_1,strict_cold_start,0.48380878228733454,0.2868072916212441
xes3g5m,temporal,dkt,2024,Alt_1,very_sparse,0.7320716637555984,0.050781171477876766
xes3g5m,temporal,dkt,2024,Alt_2,dense,0.6570491319272267,0.13907118999386897
xes3g5m,temporal,dkt,2024,Alt_2,medium,0.6008206571537977,0.31738656756773176
xes3g5m,temporal,dkt,2024,Alt_2,sparse,0.5630889124980656,0.19652570311860074
xes3g5m,temporal,dkt,2024,Alt_2,strict_cold_start,0.48380878228733454,0.2868072916212441
xes3g5m,temporal,dkt,2024,Alt_2,very_sparse,0.716630515082691,0.0585482575680564
xes3g5m,temporal,dkt,2025,Main,dense,0.6658772740063228,0.13598560425258346
xes3g5m,temporal,dkt,2025,Main,medium,0.629319804144063,0.3001789014170968
xes3g5m,temporal,dkt,2025,Main,sparse,0.6409643053254841,0.1481828699182535
xes3g5m,temporal,dkt,2025,Main,strict_cold_start,0.5487442627447887,0.29262641309514636
xes3g5m,temporal,dkt,2025,Main,very_sparse,0.7348854636534857,0.08200425043900991
xes3g5m,temporal,dkt,2025,Alt_1,dense,0.663464224421953,0.14081726902031994
xes3g5m,temporal,dkt,2025,Alt_1,medium,0.6463223555294133,0.2879667879196795
xes3g5m,temporal,dkt,2025,Alt_1,sparse,0.7047575985628277,0.11463850568006903
xes3g5m,temporal,dkt,2025,Alt_1,strict_cold_start,0.5487442627447887,0.29262641309514636
xes3g5m,temporal,dkt,2025,Alt_1,very_sparse,0.7437457866404691,0.07907701413797581
xes3g5m,temporal,dkt,2025,Alt_2,dense,0.663009702109532,0.1355607296929759
xes3g5m,temporal,dkt,2025,Alt_2,medium,0.6389026375824307,0.2898615455447858
xes3g5m,temporal,dkt,2025,Alt_2,sparse,0.6214655208251454,0.1946276839338725
xes3g5m,temporal,dkt,2025,Alt_2,strict_cold_start,0.5487442627447887,0.29262641309514636
xes3g5m,temporal,dkt,2025,Alt_2,very_sparse,0.7402352895293229,0.08143220268583344
xes3g5m,temporal,dkt,2026,Main,dense,0.6701690286687133,0.12649638622193693
xes3g5m,temporal,dkt,2026,Main,medium,0.674464484115314,0.22718872284836888
xes3g5m,temporal,dkt,2026,Main,sparse,0.5367564524119058,0.15128841045835517
xes3g5m,temporal,dkt,2026,Main,strict_cold_start,0.4684525640165181,0.29848768109160206
xes3g5m,temporal,dkt,2026,Main,very_sparse,0.8150723369452234,0.07234267131843317
xes3g5m,temporal,dkt,2026,Alt_1,dense,0.6655725096705813,0.1303625745405374
xes3g5m,temporal,dkt,2026,Alt_1,medium,0.7131074864563237,0.21276930405024308
xes3g5m,temporal,dkt,2026,Alt_1,sparse,0.7398991308992038,0.10825210114881598
xes3g5m,temporal,dkt,2026,Alt_1,strict_cold_start,0.4684525640165181,0.29848768109160206
xes3g5m,temporal,dkt,2026,Alt_1,very_sparse,0.8215753559596443,0.06954613883305881
xes3g5m,temporal,dkt,2026,Alt_2,dense,0.672808033102263,0.12381830203793068
xes3g5m,temporal,dkt,2026,Alt_2,medium,0.6503894439196815,0.2511947063892346
xes3g5m,temporal,dkt,2026,Alt_2,sparse,0.5735404770254711,0.12468948977920341
xes3g5m,temporal,dkt,2026,Alt_2,strict_cold_start,0.4684525640165181,0.29848768109160206
xes3g5m,temporal,dkt,2026,Alt_2,very_sparse,0.8150671045237243,0.07161801112778352
xes3g5m,temporal,dkt,2027,Main,dense,0.6576975276338364,0.13439269457203729
xes3g5m,temporal,dkt,2027,Main,medium,0.6014821118248239,0.3321049349189036
xes3g5m,temporal,dkt,2027,Main,sparse,0.49119849766987134,0.20685071852449693
xes3g5m,temporal,dkt,2027,Main,strict_cold_start,0.4905133067961675,0.2903937448506485
xes3g5m,temporal,dkt,2027,Main,very_sparse,0.6026242338145295,0.14174717337188836
xes3g5m,temporal,dkt,2027,Alt_1,dense,0.659091347735128,0.13726259526402604
xes3g5m,temporal,dkt,2027,Alt_1,medium,0.5729481048289349,0.35842352020562973
xes3g5m,temporal,dkt,2027,Alt_1,sparse,0.4709075791415808,0.14746312573520035
xes3g5m,temporal,dkt,2027,Alt_1,strict_cold_start,0.4905133067961675,0.2903937448506485
xes3g5m,temporal,dkt,2027,Alt_1,very_sparse,0.6061087327178951,0.13992963722369872
xes3g5m,temporal,dkt,2027,Alt_2,dense,0.6570742375819104,0.13325788350993328
xes3g5m,temporal,dkt,2027,Alt_2,medium,0.5957593872939615,0.33040018800438026
xes3g5m,temporal,dkt,2027,Alt_2,sparse,0.6146900543380807,0.19774250966874507
xes3g5m,temporal,dkt,2027,Alt_2,strict_cold_start,0.4905133067961675,0.2903937448506485
xes3g5m,temporal,dkt,2027,Alt_2,very_sparse,0.601995711848627,0.13995130184062118
xes3g5m,temporal,irt_1pl,42,Main,dense,0.6672757735334761,0.054684285275563134
xes3g5m,temporal,irt_1pl,42,Main,medium,0.5607887946269847,0.17589142763423463
xes3g5m,temporal,irt_1pl,42,Main,sparse,0.6902873819864543,0.1822866794913515
xes3g5m,temporal,irt_1pl,42,Main,strict_cold_start,0.5,0.2192943334040357
xes3g5m,temporal,irt_1pl,42,Main,very_sparse,0.6773957228129425,0.3189231492916226
xes3g5m,temporal,irt_1pl,42,Alt_1,dense,0.6677241878943816,0.05394095544834487
xes3g5m,temporal,irt_1pl,42,Alt_1,medium,0.5716308571406861,0.22388951163592288
xes3g5m,temporal,irt_1pl,42,Alt_1,sparse,0.7223872353855118,0.21921349404046464
xes3g5m,temporal,irt_1pl,42,Alt_1,strict_cold_start,0.5,0.2192943334040357
xes3g5m,temporal,irt_1pl,42,Alt_1,very_sparse,0.6772831488816954,0.3215554430352343
xes3g5m,temporal,irt_1pl,42,Alt_2,dense,0.6683219411945605,0.05680520654476808
xes3g5m,temporal,irt_1pl,42,Alt_2,medium,0.5627667799092219,0.1500449846678191
xes3g5m,temporal,irt_1pl,42,Alt_2,sparse,0.6373784799673617,0.24735031259915066
xes3g5m,temporal,irt_1pl,42,Alt_2,strict_cold_start,0.5,0.2192943334040357
xes3g5m,temporal,irt_1pl,42,Alt_2,very_sparse,0.6802792592009013,0.31378851439157046
xes3g5m,temporal,irt_1pl,2024,Main,dense,0.665722174779606,0.05266771042459466
xes3g5m,temporal,irt_1pl,2024,Main,medium,0.56178966113003,0.17540268658511002
xes3g5m,temporal,irt_1pl,2024,Main,sparse,0.6904837162930773,0.18270106679663659
xes3g5m,temporal,irt_1pl,2024,Main,strict_cold_start,0.5,0.2192943334040357
xes3g5m,temporal,irt_1pl,2024,Main,very_sparse,0.6775139681883668,0.3194374137114324
xes3g5m,temporal,irt_1pl,2024,Alt_1,dense,0.6662677896707982,0.052011077018117136
xes3g5m,temporal,irt_1pl,2024,Alt_1,medium,0.572698017380726,0.22305190195794533
xes3g5m,temporal,irt_1pl,2024,Alt_1,sparse,0.7225498883278307,0.2197566443918575
xes3g5m,temporal,irt_1pl,2024,Alt_1,strict_cold_start,0.5,0.2192943334040357
xes3g5m,temporal,irt_1pl,2024,Alt_1,very_sparse,0.6774020069992487,0.3220679699766789
xes3g5m,temporal,irt_1pl,2024,Alt_2,dense,0.6666415500698933,0.05474153810506006
xes3g5m,temporal,irt_1pl,2024,Alt_2,medium,0.5633727182806441,0.14880561957633923
xes3g5m,temporal,irt_1pl,2024,Alt_2,sparse,0.6383013844743237,0.24687767866571972
xes3g5m,temporal,irt_1pl,2024,Alt_2,strict_cold_start,0.5,0.2192943334040357
xes3g5m,temporal,irt_1pl,2024,Alt_2,very_sparse,0.6804127264061646,0.31431072330498244
xes3g5m,temporal,irt_1pl,2025,Main,dense,0.6681499326347259,0.049434920163568555
xes3g5m,temporal,irt_1pl,2025,Main,medium,0.5627990912114439,0.1726993628272965
xes3g5m,temporal,irt_1pl,2025,Main,sparse,0.6906562971792076,0.18202356988580837
xes3g5m,temporal,irt_1pl,2025,Main,strict_cold_start,0.5,0.2192943334040357
xes3g5m,temporal,irt_1pl,2025,Main,very_sparse,0.677434450505139,0.31873962782308674
xes3g5m,temporal,irt_1pl,2025,Alt_1,dense,0.6687355730479813,0.048870353707477936
xes3g5m,temporal,irt_1pl,2025,Alt_1,medium,0.572508058361797,0.2195234675493954
xes3g5m,temporal,irt_1pl,2025,Alt_1,sparse,0.722110482617984,0.21892774255704292
xes3g5m,temporal,irt_1pl,2025,Alt_1,strict_cold_start,0.5,0.2192943334040357
xes3g5m,temporal,irt_1pl,2025,Alt_1,very_sparse,0.6773314349919515,0.32136740331641456
xes3g5m,temporal,irt_1pl,2025,Alt_2,dense,0.6690685564222439,0.051460103637688645
xes3g5m,temporal,irt_1pl,2025,Alt_2,medium,0.5645325990429533,0.14699059991245247
xes3g5m,temporal,irt_1pl,2025,Alt_2,sparse,0.6386398034759744,0.2458900709002117
xes3g5m,temporal,irt_1pl,2025,Alt_2,strict_cold_start,0.5,0.2192943334040357
xes3g5m,temporal,irt_1pl,2025,Alt_2,very_sparse,0.6803257013731532,0.3136222023867316
xes3g5m,temporal,irt_1pl,2026,Main,dense,0.6669903810427487,0.05391405668013542
xes3g5m,temporal,irt_1pl,2026,Main,medium,0.5630305912938617,0.17345771119143844
xes3g5m,temporal,irt_1pl,2026,Main,sparse,0.690201050589216,0.18221054828230163
xes3g5m,temporal,irt_1pl,2026,Main,strict_cold_start,0.5,0.2192943334040357
xes3g5m,temporal,irt_1pl,2026,Main,very_sparse,0.6776263168399862,0.31906003201191663
xes3g5m,temporal,irt_1pl,2026,Alt_1,dense,0.6674562310385015,0.05320436838317586
xes3g5m,temporal,irt_1pl,2026,Alt_1,medium,0.5741458722753301,0.22100447794472464
xes3g5m,temporal,irt_1pl,2026,Alt_1,sparse,0.7225705234026025,0.21934026624417954
xes3g5m,temporal,irt_1pl,2026,Alt_1,strict_cold_start,0.5,0.2192943334040357
xes3g5m,temporal,irt_1pl,2026,Alt_1,very_sparse,0.6775130346432314,0.3216819014073322
xes3g5m,temporal,irt_1pl,2026,Alt_2,dense,0.6680088329250042,0.05601388799649562
xes3g5m,temporal,irt_1pl,2026,Alt_2,medium,0.5643451645794747,0.1466123913493054
xes3g5m,temporal,irt_1pl,2026,Alt_2,sparse,0.6379565974609659,0.2462310374602881
xes3g5m,temporal,irt_1pl,2026,Alt_2,strict_cold_start,0.5,0.2192943334040357
xes3g5m,temporal,irt_1pl,2026,Alt_2,very_sparse,0.680504893283955,0.3139195505076052
xes3g5m,temporal,irt_1pl,2027,Main,dense,0.6687372917004542,0.05285159065069956
xes3g5m,temporal,irt_1pl,2027,Main,medium,0.5619485490205675,0.17461059743831372
xes3g5m,temporal,irt_1pl,2027,Main,sparse,0.6902477383467358,0.1815322846590631
xes3g5m,temporal,irt_1pl,2027,Main,strict_cold_start,0.5,0.2192943334040357
xes3g5m,temporal,irt_1pl,2027,Main,very_sparse,0.6775905530546583,0.3191465580878914
xes3g5m,temporal,irt_1pl,2027,Alt_1,dense,0.6691878676276423,0.05221452242441907
xes3g5m,temporal,irt_1pl,2027,Alt_1,medium,0.5721399958937543,0.22133118077968192
xes3g5m,temporal,irt_1pl,2027,Alt_1,sparse,0.7225814478539523,0.21949064459659168
xes3g5m,temporal,irt_1pl,2027,Alt_1,strict_cold_start,0.5,0.2192943334040357
xes3g5m,temporal,irt_1pl,2027,Alt_1,very_sparse,0.6774826250371323,0.32178527055028716
xes3g5m,temporal,irt_1pl,2027,Alt_2,dense,0.6697593329600064,0.054921492960940656
xes3g5m,temporal,irt_1pl,2027,Alt_2,medium,0.5637800471839651,0.14825627773726507
xes3g5m,temporal,irt_1pl,2027,Alt_2,sparse,0.6368300472052545,0.24703244472947297
xes3g5m,temporal,irt_1pl,2027,Alt_2,strict_cold_start,0.5,0.2192943334040357
xes3g5m,temporal,irt_1pl,2027,Alt_2,very_sparse,0.6804766637282725,0.3140251008714555
xes3g5m,temporal,simplekt,42,Main,dense,0.6666082899432049,0.17556624301226306
xes3g5m,temporal,simplekt,42,Main,medium,0.6135727823466814,0.28545549682185006
xes3g5m,temporal,simplekt,42,Main,sparse,0.6910607196401799,0.14047908840378337
xes3g5m,temporal,simplekt,42,Main,strict_cold_start,0.47730889620238903,0.297323873830633
xes3g5m,temporal,simplekt,42,Main,very_sparse,0.7308465912894715,0.10019064017622772
xes3g5m,temporal,simplekt,42,Alt_1,dense,0.6613995681389297,0.18180728811708607
xes3g5m,temporal,simplekt,42,Alt_1,medium,0.6804296198720615,0.2387947019281514
xes3g5m,temporal,simplekt,42,Alt_1,sparse,0.6356015731209943,0.13091200531466834
xes3g5m,temporal,simplekt,42,Alt_1,strict_cold_start,0.47730889620238903,0.297323873830633
xes3g5m,temporal,simplekt,42,Alt_1,very_sparse,0.7326042391338441,0.09817104058663129
xes3g5m,temporal,simplekt,42,Alt_2,dense,0.6644509271902288,0.17550740844159296
xes3g5m,temporal,simplekt,42,Alt_2,medium,0.6189678319385822,0.2878674416701128
xes3g5m,temporal,simplekt,42,Alt_2,sparse,0.661237460446075,0.14946700941360053
xes3g5m,temporal,simplekt,42,Alt_2,strict_cold_start,0.47730889620238903,0.297323873830633
xes3g5m,temporal,simplekt,42,Alt_2,very_sparse,0.7219429145769873,0.10053352363994687
xes3g5m,temporal,simplekt,2024,Main,dense,0.6602405171612126,0.17809391779592293
xes3g5m,temporal,simplekt,2024,Main,medium,0.6193422470903326,0.28297979557992575
xes3g5m,temporal,simplekt,2024,Main,sparse,0.7006419075208898,0.1477942287967891
xes3g5m,temporal,simplekt,2024,Main,strict_cold_start,0.5204963148352619,0.2996852548953542
xes3g5m,temporal,simplekt,2024,Main,very_sparse,0.7567723354736333,0.09754800730541707
xes3g5m,temporal,simplekt,2024,Alt_1,dense,0.6578229370994064,0.181083856598383
xes3g5m,temporal,simplekt,2024,Alt_1,medium,0.6357191687138378,0.2740307179178013
xes3g5m,temporal,simplekt,2024,Alt_1,sparse,0.7642042144105652,0.1339852336106909
xes3g5m,temporal,simplekt,2024,Alt_1,strict_cold_start,0.5204963148352619,0.2996852548953542
xes3g5m,temporal,simplekt,2024,Alt_1,very_sparse,0.7556671722046471,0.09547579366051664
xes3g5m,temporal,simplekt,2024,Alt_2,dense,0.658537857731458,0.17757268616881824
xes3g5m,temporal,simplekt,2024,Alt_2,medium,0.6285038548980866,0.2949865099468572
xes3g5m,temporal,simplekt,2024,Alt_2,sparse,0.5764655170696513,0.14422972695203232
xes3g5m,temporal,simplekt,2024,Alt_2,strict_cold_start,0.5204963148352619,0.2996852548953542
xes3g5m,temporal,simplekt,2024,Alt_2,very_sparse,0.7493166980397382,0.09792149087825264
xes3g5m,temporal,simplekt,2025,Main,dense,0.6582307114678132,0.17807699978127092
xes3g5m,temporal,simplekt,2025,Main,medium,0.6571850965424997,0.24005380685631256
xes3g5m,temporal,simplekt,2025,Main,sparse,0.7151968568818737,0.17207780317840327
xes3g5m,temporal,simplekt,2025,Main,strict_cold_start,0.4805331751162658,0.27883763752974644
xes3g5m,temporal,simplekt,2025,Main,very_sparse,0.7084596379100685,0.11870149249967199
xes3g5m,temporal,simplekt,2025,Alt_1,dense,0.6540373813775225,0.18270579945273524
xes3g5m,temporal,simplekt,2025,Alt_1,medium,0.7053780523281403,0.20052086120884244
xes3g5m,temporal,simplekt,2025,Alt_1,sparse,0.8004284812584967,0.10785664698233918
xes3g5m,temporal,simplekt,2025,Alt_1,strict_cold_start,0.4805331751162658,0.27883763752974644
xes3g5m,temporal,simplekt,2025,Alt_1,very_sparse,0.7077393957142091,0.1176064947304691
xes3g5m,temporal,simplekt,2025,Alt_2,dense,0.659808724750363,0.17360135550997785
xes3g5m,temporal,simplekt,2025,Alt_2,medium,0.6315657169564002,0.2869219353587485
xes3g5m,temporal,simplekt,2025,Alt_2,sparse,0.7123187929201948,0.14061326077537292
xes3g5m,temporal,simplekt,2025,Alt_2,strict_cold_start,0.4805331751162658,0.27883763752974644
xes3g5m,temporal,simplekt,2025,Alt_2,very_sparse,0.719176408921809,0.11574583944986233
xes3g5m,temporal,simplekt,2026,Main,dense,0.6744047483459459,0.17312991668883182
xes3g5m,temporal,simplekt,2026,Main,medium,0.6236903956334248,0.31191387696154954
xes3g5m,temporal,simplekt,2026,Main,sparse,0.720451727807425,0.16459509066436642
xes3g5m,temporal,simplekt,2026,Main,strict_cold_start,0.5820038239949064,0.2632179417727107
xes3g5m,temporal,simplekt,2026,Main,very_sparse,0.6578168742886882,0.11525210163300298
xes3g5m,temporal,simplekt,2026,Alt_1,dense,0.6718668658589182,0.1786350766728786
xes3g5m,temporal,simplekt,2026,Alt_1,medium,0.6428138354693091,0.2835851637531532
xes3g5m,temporal,simplekt,2026,Alt_1,sparse,0.7610276267236356,0.14656303497884857
xes3g5m,temporal,simplekt,2026,Alt_1,strict_cold_start,0.5820038239949064,0.2632179417727107
xes3g5m,temporal,simplekt,2026,Alt_1,very_sparse,0.6581592318220715,0.11257602008328883
xes3g5m,temporal,simplekt,2026,Alt_2,dense,0.6764815080145792,0.17245278815577536
xes3g5m,temporal,simplekt,2026,Alt_2,medium,0.6300834350805231,0.28167419428919865
xes3g5m,temporal,simplekt,2026,Alt_2,sparse,0.5814675494450801,0.3546767519416755
xes3g5m,temporal,simplekt,2026,Alt_2,strict_cold_start,0.5820038239949064,0.2632179417727107
xes3g5m,temporal,simplekt,2026,Alt_2,very_sparse,0.6610178442709984,0.11505765961923203
xes3g5m,temporal,simplekt,2027,Main,dense,0.6714208369652006,0.17384977015907355
xes3g5m,temporal,simplekt,2027,Main,medium,0.6003352131996159,0.3061795318254523
xes3g5m,temporal,simplekt,2027,Main,sparse,0.6952856340623395,0.15803588398391394
xes3g5m,temporal,simplekt,2027,Main,strict_cold_start,0.5348016007725129,0.26886226882240744
xes3g5m,temporal,simplekt,2027,Main,very_sparse,0.7680761840134325,0.06900391579917922
xes3g5m,temporal,simplekt,2027,Alt_1,dense,0.6658119271766604,0.17961258453604753
xes3g5m,temporal,simplekt,2027,Alt_1,medium,0.6441707681414757,0.2738613663411682
xes3g5m,temporal,simplekt,2027,Alt_1,sparse,0.7639948290930277,0.10435468344628906
xes3g5m,temporal,simplekt,2027,Alt_1,strict_cold_start,0.5348016007725129,0.26886226882240744
xes3g5m,temporal,simplekt,2027,Alt_1,very_sparse,0.7678455406615098,0.06765694742112642
xes3g5m,temporal,simplekt,2027,Alt_2,dense,0.6736346962556728,0.1725943093770771
xes3g5m,temporal,simplekt,2027,Alt_2,medium,0.6018286529480418,0.31244028610814945
xes3g5m,temporal,simplekt,2027,Alt_2,sparse,0.6434890035704298,0.1900819001685194
xes3g5m,temporal,simplekt,2027,Alt_2,strict_cold_start,0.5348016007725129,0.26886226882240744
xes3g5m,temporal,simplekt,2027,Alt_2,very_sparse,0.7642845851954698,0.07039952614269746
